-12.9609	-2.9437	7.0834	17.0895	27.0659	37.0451	47.0453	57.059	67.0864	77.0985	87.0745	97.0522	107.0515	117.0692	127.1052	137.1193	147.0928	157.0729	167.0662	177.0847	187.1192	197.1292	207.0993	217.0803	227.0702	237.0854
-12.9595	-2.9447	7.0855	17.0911	27.0664	37.0461	47.0453	57.0594	67.0887	77.0985	87.0738	97.053	107.0509	117.0709	127.1061	137.1174	147.094	157.0745	167.0658	177.085	187.1202	197.1284	207.1002	217.0814	227.069	237.0863
-12.9594	-2.946	7.0856	17.0917	27.0648	37.0457	47.0452	57.0576	67.0891	77.0981	87.0723	97.0526	107.0516	117.0696	127.1063	137.1173	147.094	157.0745	167.0653	177.0838	187.1208	197.128	207.0994	217.0814	227.0679	237.0858
-12.9588	-2.945	7.0859	17.0928	27.0647	37.0458	47.0461	57.0578	67.0898	77.0983	87.0731	97.0529	107.0521	117.0698	127.1065	137.1175	147.0945	157.0749	167.0661	177.084	187.1211	197.1284	207.0996	217.0819	227.0679	237.0858
-12.9588	-2.9451	7.0852	17.0926	27.0648	37.0457	47.0459	57.0572	67.0889	77.0982	87.0726	97.0526	107.0521	117.0692	127.1067	137.1174	147.0936	157.0745	167.0657	177.0832	187.1206	197.1282	207.0996	217.0817	227.0679	237.0851
-12.9588	-2.9452	7.0853	17.0929	27.0654	37.0455	47.0451	57.0576	67.089	77.0983	87.0726	97.0529	107.0523	117.0688	127.1061	137.1174	147.0938	157.0745	167.0656	177.0833	187.1209	197.1285	207.0996	217.0816	227.0679	237.0858
-12.9588	-2.9448	7.0854	17.093	27.0659	37.0461	47.0464	57.0575	67.0889	77.0985	87.073	97.0534	107.0524	117.0692	127.1065	137.1177	147.0936	157.0745	167.0663	177.0829	187.1208	197.129	207.1002	217.0815	227.0689	237.0855
-12.9583	-2.9442	7.0855	17.0937	27.0663	37.0465	47.0468	57.0582	67.0888	77.0991	87.0731	97.0538	107.0527	117.0691	127.1068	137.1181	147.0937	157.0745	167.067	177.0829	187.1212	197.1292	207.1004	217.0817	227.0692	237.0857
-12.958	-2.9444	7.0849	17.0936	27.0663	37.0461	47.0461	57.0579	67.0881	77.0982	87.0721	97.053	107.0526	117.0679	127.1059	137.1176	147.0933	157.0738	167.0664	177.0822	187.1204	197.1287	207.0994	217.0809	227.0685	237.0849
-12.9572	-2.9435	7.0853	17.0943	27.0667	37.0467	47.0469	57.0581	67.0882	77.099	87.0728	97.0533	107.0531	117.068	127.1061	137.1179	147.0934	157.0737	167.0668	177.0822	187.1209	197.1292	207.0995	217.0804	227.0686	237.0849
-12.9575	-2.9436	7.0846	17.0934	27.0664	37.0462	47.0465	57.0579	67.0874	77.0984	87.072	97.0526	107.0529	117.0675	127.1057	137.1174	147.0923	157.0731	167.0664	177.0815	187.1197	197.1284	207.099	217.0796	227.0675	237.0849
-12.9574	-2.9439	7.0841	17.0934	27.0667	37.0455	47.0459	57.0575	67.087	77.0978	87.0716	97.0521	107.0525	117.0674	127.1047	137.1168	147.0918	157.0725	167.0654	177.0808	187.1193	197.1285	207.0983	217.0783	227.0674	237.0849
-12.9579	-2.9438	7.0834	17.0924	27.0662	37.0452	47.0458	57.0574	67.086	77.0977	87.0716	97.0512	107.052	117.0673	127.1045	137.1166	147.0911	157.0719	167.0657	177.0806	187.1189	197.128	207.0982	217.0779	227.0667	237.0849
-12.9571	-2.9442	7.0828	17.0929	27.0669	37.045	47.0455	57.0582	67.0858	77.0976	87.0718	97.0512	107.0519	117.0668	127.1038	137.1169	147.0915	157.0714	167.0652	177.0804	187.1188	197.1281	207.0978	217.077	227.0671	237.0849
-12.9574	-2.9434	7.0821	17.0925	27.0666	37.0444	47.0452	57.0581	67.085	77.0972	87.0719	97.0501	107.0514	117.0667	127.1038	137.1164	147.091	157.0708	167.0649	177.0796	187.1179	197.128	207.0974	217.0761	227.0667	237.0828
-12.9576	-2.9434	7.0819	17.0925	27.0668	37.0438	47.0451	57.0583	67.0846	77.097	87.0718	97.0498	107.051	117.0662	127.1029	137.1165	147.0913	157.07	167.0644	177.0791	187.117	197.128	207.0974	217.0758	227.0667	237.082
-12.9576	-2.9422	7.0818	17.0921	27.0669	37.0432	47.045	57.0583	67.0841	77.0969	87.072	97.0492	107.0511	117.066	127.1023	137.1166	147.0914	157.0698	167.0645	177.079	187.1172	197.1279	207.0973	217.0757	227.0662	237.0824
-12.9576	-2.9412	7.0827	17.0931	27.0685	37.0442	47.0459	57.0594	67.0844	77.0982	87.0737	97.0498	107.0519	117.0676	127.1031	137.1181	147.0922	157.0701	167.0653	177.0806	187.1177	197.1292	207.0986	217.0761	227.0678	237.0833
-12.9576	-2.9403	7.083	17.0938	27.0692	37.0441	47.0461	57.0603	67.0847	77.0992	87.0744	97.05	107.0526	117.068	127.1031	137.1189	147.0932	157.0706	167.0652	177.0812	187.1178	197.1298	207.0991	217.0767	227.0684	237.084
-12.9555	-2.94	7.0828	17.094	27.07	37.0445	47.0465	57.0604	67.0845	77.0998	87.0755	97.0495	107.0526	117.0686	127.1032	137.1193	147.0934	157.0703	167.0659	177.0815	187.1177	197.1298	207.0996	217.0767	227.0684	237.0842
-12.9553	-2.9389	7.0834	17.0953	27.0711	37.045	47.0468	57.0622	67.085	77.1007	87.0762	97.0496	107.0535	117.0693	127.1027	137.1204	147.0948	157.0706	167.0662	177.0822	187.1179	197.1306	207.1001	217.0772	227.0696	237.085
-12.9546	-2.9373	7.0844	17.0958	27.0724	37.0458	47.0479	57.0628	67.0854	77.1018	87.0778	97.0502	107.0544	117.0703	127.1036	137.1211	147.0952	157.0709	167.0674	177.0835	187.1182	197.1319	207.1016	217.0773	227.0706	237.0859
-12.9545	-2.9378	7.0834	17.0952	27.0734	37.045	47.047	57.063	67.0848	77.101	87.078	97.05	107.0543	117.0705	127.1026	137.1212	147.0957	157.07	167.0666	177.0832	187.1172	197.1317	207.101	217.0761	227.0705	237.0857
-12.9554	-2.9375	7.0834	17.0954	27.0738	37.0451	47.0468	57.0633	67.0844	77.1012	87.0784	97.0495	107.054	117.0706	127.1019	137.1207	147.0958	157.0693	167.0668	177.0834	187.1169	197.1315	207.101	217.0751	227.0703	237.0857
-12.9569	-2.9387	7.0817	17.0932	27.0725	37.0438	47.0452	57.0621	67.0827	77.0998	87.077	97.0477	107.0527	117.0699	127.1012	137.1197	147.0945	157.0679	167.0659	177.0826	187.1151	197.1307	207.0995	217.0737	227.0691	237.0854
-12.9567	-2.9383	7.0823	17.0939	27.0733	37.0444	47.0451	57.0623	67.0829	77.0995	87.0771	97.0477	107.0526	117.0698	127.1005	137.1193	147.0943	157.0667	167.0653	177.0827	187.1148	197.1302	207.0997	217.0729	227.069	237.0849
-12.9567	-2.9388	7.0821	17.0934	27.0732	37.0435	47.0445	57.0623	67.0824	77.0991	87.0768	97.0471	107.0523	117.0696	127.1002	137.1189	147.0945	157.0664	167.065	177.0828	187.1141	197.1293	207.0988	217.0722	227.0689	237.0844
-12.9578	-2.9397	7.0815	17.0924	27.073	37.0426	47.0438	57.0615	67.082	77.0981	87.0759	97.0461	107.0514	117.0691	127.0998	137.1178	147.094	157.0654	167.0642	177.0823	187.1136	197.1285	207.0981	217.0708	227.0677	237.0845
-12.9594	-2.9403	7.0806	17.0911	27.0715	37.042	47.0423	57.0603	67.0807	77.0969	87.0751	97.0449	107.0501	117.0686	127.0986	137.1164	147.093	157.0641	167.0626	177.0812	187.1121	197.1274	207.0969	217.0697	227.0665	237.0835
-12.9595	-2.9407	7.0804	17.0901	27.0715	37.0416	47.0415	57.06	67.0802	77.0967	87.0748	97.0448	107.0492	117.0687	127.0989	137.1157	147.0925	157.0631	167.0623	177.081	187.1115	197.1263	207.0963	217.0699	227.066	237.0825
-12.9609	-2.9415	7.0792	17.0893	27.0705	37.0399	47.04	57.0594	67.0792	77.0949	87.0731	97.0427	107.047	117.0669	127.0974	137.1141	147.0916	157.0614	167.0605	177.0797	187.1107	197.1244	207.0941	217.0688	227.0652	237.0815
-12.962	-2.9423	7.0787	17.089	27.0695	37.0396	47.0392	57.0589	67.0791	77.094	87.073	97.0423	107.0464	117.0669	127.0974	137.1138	147.0911	157.0611	167.0599	177.0796	187.1098	197.1242	207.094	217.0688	227.0645	237.0804
-12.9631	-2.9435	7.0777	17.0873	27.0682	37.0379	47.0374	57.0576	67.078	77.0925	87.0714	97.0407	107.0445	117.0649	127.0963	137.1121	147.0899	157.0595	167.0582	177.0776	187.1085	197.1225	207.0929	217.0676	227.0629	237.0783
-12.9637	-2.9444	7.0779	17.087	27.0681	37.038	47.0369	57.0572	67.0779	77.0922	87.0716	97.0407	107.0444	117.0655	127.0963	137.1122	147.09	157.0598	167.0577	177.0776	187.1087	197.1226	207.0928	217.0679	227.0629	237.078
-12.9637	-2.9451	7.0778	17.086	27.0667	37.0375	47.0362	57.0567	67.0774	77.0917	87.0706	97.04	107.0435	117.0651	127.0963	137.1116	147.0894	157.0593	167.0573	177.0765	187.108	197.1218	207.0928	217.0666	227.0621	237.0777
-12.9637	-2.9457	7.0787	17.0866	27.0675	37.0378	47.0362	57.0567	67.0783	77.0918	87.0708	97.0401	107.0435	117.0649	127.0964	137.1117	147.09	157.0596	167.0575	177.0771	187.1086	197.1221	207.0934	217.0682	227.062	237.078
